Date,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),TempHighF,TempAvgF,TempLowF,DewPointHighF,DewPointAvgF,DewPointLowF,HumidityHighPercent,HumidityAvgPercent,HumidityLowPercent,SeaLevelPressureHighInches,SeaLevelPressureAvgInches,SeaLevelPressureLowInches,VisibilityHighMiles,VisibilityAvgMiles,VisibilityLowMiles,WindHighMPH,WindAvgMPH,WindGustMPH,PrecipitationSumInches,Events,Alerta_Consumo_Critico,Alerta_Temp_Extrema
2018-03-30,-1.0,-9.8,51.0,20.0,25.0,101.21,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-1.0,-9.8,51.0,20.0,25.0,101.21,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-1.0,-9.8,51.0,20.0,25.0,101.21,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-1.0,-9.8,51.0,20.0,25.0,101.21,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-2.2,-9.7,56.0,15.0,25.0,101.22,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-2.2,-9.7,56.0,15.0,25.0,101.22,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-2.2,-9.7,56.0,15.0,25.0,101.22,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-2.2,-9.7,56.0,15.0,25.0,101.22,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-3.5,-11.4,54.0,19.0,25.0,101.25,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-3.5,-11.4,54.0,19.0,25.0,101.25,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-3.5,-11.4,54.0,19.0,25.0,101.25,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-3.5,-11.4,54.0,19.0,25.0,101.25,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-4.3,-10.8,60.0,4.0,25.0,101.33,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-4.3,-10.8,60.0,4.0,25.0,101.33,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-4.3,-10.8,60.0,4.0,25.0,101.33,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-4.3,-10.8,60.0,4.0,25.0,101.33,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-5.1,-10.4,66.0,11.0,24.1,101.32,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-5.1,-10.4,66.0,11.0,24.1,101.32,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-5.1,-10.4,66.0,11.0,24.1,101.32,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-5.1,-10.4,66.0,11.0,24.1,101.32,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-4.8,-10.8,63.0,13.0,48.3,101.39,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-4.8,-10.8,63.0,13.0,48.3,101.39,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-4.8,-10.8,63.0,13.0,48.3,101.39,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-4.8,-10.8,63.0,13.0,48.3,101.39,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-4.3,-10.9,60.0,15.0,48.3,101.52,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-4.3,-10.9,60.0,15.0,48.3,101.52,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-4.3,-10.9,60.0,15.0,48.3,101.52,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-4.3,-10.9,60.0,15.0,48.3,101.52,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-3.0,-10.4,57.0,11.0,48.3,101.56,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-3.0,-10.4,57.0,11.0,48.3,101.56,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-3.0,-10.4,57.0,11.0,48.3,101.56,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-3.0,-10.4,57.0,11.0,48.3,101.56,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-2.0,-10.1,54.0,13.0,48.3,101.63,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-2.0,-10.1,54.0,13.0,48.3,101.63,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-2.0,-10.1,54.0,13.0,48.3,101.63,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-2.0,-10.1,54.0,13.0,48.3,101.63,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-0.8,-9.5,52.0,9.0,48.3,101.62,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-0.8,-9.5,52.0,9.0,48.3,101.62,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-0.8,-9.5,52.0,9.0,48.3,101.62,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,-0.8,-9.5,52.0,9.0,48.3,101.62,Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,0.9,-9.6,45.0,4.0,48.3,101.57,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,0.9,-9.6,45.0,4.0,48.3,101.57,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,0.9,-9.6,45.0,4.0,48.3,101.57,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,0.9,-9.6,45.0,4.0,48.3,101.57,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,1.6,-8.0,49.0,17.0,48.3,101.52,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,1.6,-8.0,49.0,17.0,48.3,101.52,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,1.6,-8.0,49.0,17.0,48.3,101.52,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,1.6,-8.0,49.0,17.0,48.3,101.52,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,3.1,-9.1,40.0,6.0,48.3,101.38,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,3.1,-9.1,40.0,6.0,48.3,101.38,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,3.1,-9.1,40.0,6.0,48.3,101.38,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,3.1,-9.1,40.0,6.0,48.3,101.38,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,4.4,-8.8,38.0,17.0,48.3,101.3,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,4.4,-8.8,38.0,17.0,48.3,101.3,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,4.4,-8.8,38.0,17.0,48.3,101.3,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,4.4,-8.8,38.0,17.0,48.3,101.3,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,4.8,-8.9,36.0,17.0,48.3,101.26,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,4.8,-8.9,36.0,17.0,48.3,101.26,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,4.8,-8.9,36.0,17.0,48.3,101.26,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,4.8,-8.9,36.0,17.0,48.3,101.26,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,4.8,-9.3,35.0,15.0,48.3,101.26,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,4.8,-9.3,35.0,15.0,48.3,101.26,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,4.8,-9.3,35.0,15.0,48.3,101.26,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,4.8,-9.3,35.0,15.0,48.3,101.26,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,4.4,-8.6,38.0,15.0,48.3,101.24,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,4.4,-8.6,38.0,15.0,48.3,101.24,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,4.4,-8.6,38.0,15.0,48.3,101.24,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,4.4,-8.6,38.0,15.0,48.3,101.24,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,3.9,-7.9,42.0,11.0,24.1,101.26,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,3.9,-7.9,42.0,11.0,24.1,101.26,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,3.9,-7.9,42.0,11.0,24.1,101.26,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,3.9,-7.9,42.0,11.0,24.1,101.26,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,3.1,-6.7,49.0,7.0,25.0,101.29,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,3.1,-6.7,49.0,7.0,25.0,101.29,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,3.1,-6.7,49.0,7.0,25.0,101.29,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,3.1,-6.7,49.0,7.0,25.0,101.29,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-30,3.0,-8.4,43.0,7.0,25.0,101.3,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,3.0,-8.4,43.0,7.0,25.0,101.3,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,3.0,-8.4,43.0,7.0,25.0,101.3,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,3.0,-8.4,43.0,7.0,25.0,101.3,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,1.7,-9.0,45.0,4.0,25.0,101.32,Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,1.7,-9.0,45.0,4.0,25.0,101.32,Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,1.7,-9.0,45.0,4.0,25.0,101.32,Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,1.7,-9.0,45.0,4.0,25.0,101.32,Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,0.4,-8.1,53.0,0.0,25.0,101.3,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,0.4,-8.1,53.0,0.0,25.0,101.3,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,0.4,-8.1,53.0,0.0,25.0,101.3,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,0.4,-8.1,53.0,0.0,25.0,101.3,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,1.4,-7.7,51.0,6.0,25.0,101.34,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,1.4,-7.7,51.0,6.0,25.0,101.34,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,1.4,-7.7,51.0,6.0,25.0,101.34,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,1.4,-7.7,51.0,6.0,25.0,101.34,Mainly Clear,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-30,0.1,-9.1,50.0,19.0,25.0,101.18,Mostly Cloudy,2474.34,1393.41,475.97,1.04,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,1.5,-8.6,47.0,13.0,25.0,101.33,Mostly Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,1.5,-8.6,47.0,13.0,25.0,101.33,Mostly Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,1.5,-8.6,47.0,13.0,25.0,101.33,Mostly Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,1.3,-9.6,44.0,13.0,25.0,101.31,Mostly Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,1.3,-9.6,44.0,13.0,25.0,101.31,Mostly Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,1.3,-9.6,44.0,13.0,25.0,101.31,Mostly Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,1.3,-9.6,44.0,13.0,25.0,101.31,Mostly Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,1.3,-9.7,44.0,11.0,25.0,101.29,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,1.3,-9.7,44.0,11.0,25.0,101.29,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,1.3,-9.7,44.0,11.0,25.0,101.29,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,1.3,-9.7,44.0,11.0,25.0,101.29,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,0.7,-8.8,49.0,13.0,25.0,101.3,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,0.7,-8.8,49.0,13.0,25.0,101.3,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,0.7,-8.8,49.0,13.0,25.0,101.3,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,0.7,-8.8,49.0,13.0,25.0,101.3,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,-0.9,-8.5,56.0,13.0,25.0,101.32,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,-0.9,-8.5,56.0,13.0,25.0,101.32,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,-0.9,-8.5,56.0,13.0,25.0,101.32,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,-0.9,-8.5,56.0,13.0,25.0,101.32,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,-0.6,-9.2,52.0,13.0,25.0,101.3,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,-0.6,-9.2,52.0,13.0,25.0,101.3,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,-0.6,-9.2,52.0,13.0,25.0,101.3,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,-0.6,-9.2,52.0,13.0,25.0,101.3,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,-0.5,-9.2,52.0,15.0,48.3,101.32,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,-0.5,-9.2,52.0,15.0,48.3,101.32,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,-0.5,-9.2,52.0,15.0,48.3,101.32,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,-0.5,-9.2,52.0,15.0,48.3,101.32,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,-0.3,-9.2,51.0,19.0,48.3,101.32,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,-0.3,-9.2,51.0,19.0,48.3,101.32,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,-0.3,-9.2,51.0,19.0,48.3,101.32,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,-0.3,-9.2,51.0,19.0,48.3,101.32,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,0.7,-8.5,50.0,17.0,48.3,101.33,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,0.7,-8.5,50.0,17.0,48.3,101.33,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,0.7,-8.5,50.0,17.0,48.3,101.33,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,0.7,-8.5,50.0,17.0,48.3,101.33,Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,1.5,-7.8,50.0,17.0,48.3,101.34,Mostly Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,1.5,-7.8,50.0,17.0,48.3,101.34,Mostly Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,1.5,-7.8,50.0,17.0,48.3,101.34,Mostly Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,1.5,-7.8,50.0,17.0,48.3,101.34,Mostly Cloudy,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,2.9,-8.1,44.0,15.0,48.3,101.3,Mainly Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,2.9,-8.1,44.0,15.0,48.3,101.3,Mainly Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,2.9,-8.1,44.0,15.0,48.3,101.3,Mainly Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,2.9,-8.1,44.0,15.0,48.3,101.3,Mainly Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,1
2018-03-31,4.6,-9.7,35.0,7.0,48.3,101.24,Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,4.6,-9.7,35.0,7.0,48.3,101.24,Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,4.6,-9.7,35.0,7.0,48.3,101.24,Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,4.6,-9.7,35.0,7.0,48.3,101.24,Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,6.4,-7.1,37.0,11.0,48.3,101.16,Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,6.4,-7.1,37.0,11.0,48.3,101.16,Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,6.4,-7.1,37.0,11.0,48.3,101.16,Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,6.4,-7.1,37.0,11.0,48.3,101.16,Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,6.5,-9.7,30.0,9.0,48.3,101.08,Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,6.5,-9.7,30.0,9.0,48.3,101.08,Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,6.5,-9.7,30.0,9.0,48.3,101.08,Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,6.5,-9.7,30.0,9.0,48.3,101.08,Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,7.7,-8.5,31.0,4.0,48.3,101.01,Mainly Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,7.7,-8.5,31.0,4.0,48.3,101.01,Mainly Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,7.7,-8.5,31.0,4.0,48.3,101.01,Mainly Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,7.7,-8.5,31.0,4.0,48.3,101.01,Mainly Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,7.7,-8.6,30.0,6.0,48.3,100.94,Mainly Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,7.7,-8.6,30.0,6.0,48.3,100.94,Mainly Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,7.7,-8.6,30.0,6.0,48.3,100.94,Mainly Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,7.7,-8.6,30.0,6.0,48.3,100.94,Mainly Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,8.4,-7.7,31.0,4.0,48.3,100.89,Mainly Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,8.4,-7.7,31.0,4.0,48.3,100.89,Mainly Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,8.4,-7.7,31.0,4.0,48.3,100.89,Mainly Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,8.4,-7.7,31.0,4.0,48.3,100.89,Mainly Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,7.9,-8.1,31.0,6.0,48.3,100.88,Mainly Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,7.9,-8.1,31.0,6.0,48.3,100.88,Mainly Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,7.9,-8.1,31.0,6.0,48.3,100.88,Mainly Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,7.9,-8.1,31.0,6.0,48.3,100.88,Mainly Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
2018-03-31,7.0,-8.2,33.0,7.0,48.3,100.87,Mainly Clear,289.29,173.17000000000002,900.95,0.0,,,,,,,,,,,,,,,,,,,,,0,0
